Room_ID,Location_ID,Room_Type,Capacity,Admission_ID,Occupancy_Status,Last_Cleaned
R04370,L001,General,4,ADM09963,Vacant,2024-11-27
R04371,L002,Private,2,,Occupied,2024-12-25
R04372,L003,ICU,2,ADM08748,Vacant,2024-09-18
R04373,L002,General,1,ADM09864,Occupied,2024-10-01
R04374,L002,Private,1,ADM00860,Occupied,2024-12-18
R04375,L004,ICU,1,,Occupied,2024-10-27
R04376,L002,ICU,4,,Occupied,2024-10-07
R04377,L003,ICU,2,ADM05022,Occupied,2024-07-28
R04378,L004,Semi-Private,2,ADM00809,Vacant,2025-02-04
R04379,L004,Private,1,ADM07884,Vacant,2024-11-29
R04380,L005,Semi-Private,2,ADM09007,Occupied,2025-04-06
R04381,L003,Private,1,,Occupied,2025-01-13
R04382,L003,ICU,1,ADM05740,Occupied,2025-03-11
R04383,L002,Private,4,,Occupied,2024-07-16
R04384,L005,ICU,4,ADM08886,Vacant,2025-02-16
R04385,L005,Private,1,,Occupied,2024-06-26
R04386,L004,Semi-Private,4,ADM04916,Occupied,2024-11-19
R04387,L003,ICU,2,,Occupied,2024-12-27
R04388,L003,Private,4,ADM01052,Occupied,2024-11-14
R04389,L004,Semi-Private,2,,Occupied,2024-05-02
R04390,L004,ICU,2,ADM07164,Occupied,2024-04-24
R04391,L004,General,2,ADM05637,Occupied,2025-02-06
R04392,L001,General,2,,Occupied,2024-05-10
R04393,L002,General,2,ADM01105,Occupied,2025-03-12
R04394,L004,Private,2,,Vacant,2024-12-04
R04395,L004,ICU,1,,Vacant,2024-08-30
R04396,L004,Semi-Private,1,,Occupied,2024-06-22
R04397,L002,Private,2,ADM02634,Occupied,2024-07-07
R04398,L004,Semi-Private,1,ADM02986,Occupied,2024-08-26
R04399,L005,ICU,1,ADM09784,Occupied,2024-09-12
R04400,L004,Semi-Private,2,ADM03130,Occupied,2025-03-17
R04401,L005,ICU,2,ADM07689,Occupied,2025-02-26
R04402,L005,General,4,,Occupied,2025-04-11
R04403,L002,General,4,,Vacant,2024-11-01
R04404,L001,Semi-Private,2,ADM07028,Occupied,2024-05-15
R04405,L003,Private,4,ADM01016,Occupied,2024-11-18
R04406,L001,Semi-Private,2,ADM08624,Vacant,2025-01-02
R04407,L005,ICU,2,ADM02907,Occupied,2025-01-15
R04408,L004,Semi-Private,4,ADM08522,Occupied,2024-12-01
R04409,L002,Semi-Private,2,ADM02553,Occupied,2024-11-01
R04410,L001,General,4,ADM09333,Occupied,2024-11-17
R04411,L001,ICU,2,ADM03415,Occupied,2025-01-16
R04412,L003,General,2,ADM00488,Occupied,2024-06-04
R04413,L004,Semi-Private,4,,Vacant,2025-03-26
R04414,L004,Semi-Private,1,ADM09951,Vacant,2024-07-29
R04415,L002,ICU,1,,Occupied,2024-11-27
R04416,L003,Private,4,ADM01623,Occupied,2025-01-22
R04417,L005,ICU,4,ADM09310,Occupied,2025-03-22
R04418,L002,General,4,ADM03251,Occupied,2024-06-23
R04419,L002,General,1,ADM07393,Occupied,2024-12-10
R04420,L005,ICU,4,ADM09332,Occupied,2024-12-28
R04421,L003,Semi-Private,1,ADM09439,Occupied,2024-09-29
R04422,L001,Semi-Private,2,ADM00736,Occupied,2025-04-11
R04423,L001,Private,2,ADM08948,Occupied,2024-12-03
R04424,L001,ICU,4,ADM06564,Vacant,2024-07-15
R04425,L005,ICU,1,ADM06401,Occupied,2025-04-04
R04426,L005,Private,1,ADM09100,Vacant,2025-03-01
R04427,L002,ICU,4,,Occupied,2024-07-31
R04428,L005,Private,4,,Vacant,2024-07-04
R04429,L004,ICU,4,ADM03345,Occupied,2024-05-19
R04430,L002,ICU,2,,Occupied,2024-07-20
R04431,L005,Private,4,,Occupied,2025-03-21
R04432,L001,Semi-Private,2,ADM01188,Occupied,2025-04-04
R04433,L005,ICU,1,,Occupied,2025-01-31
R04434,L005,ICU,4,ADM09791,Occupied,2024-07-23
R04435,L004,General,4,ADM04142,Vacant,2024-07-21
R04436,L005,ICU,1,ADM07552,Occupied,2024-12-22
R04437,L001,Private,2,ADM01660,Occupied,2024-10-22
R04438,L001,Semi-Private,1,,Occupied,2025-04-15
R04439,L002,Semi-Private,4,ADM00265,Occupied,2025-02-14
R04440,L001,ICU,4,ADM00657,Occupied,2024-10-14
R04441,L002,ICU,1,ADM00039,Occupied,2025-01-06
R04442,L002,Semi-Private,2,ADM03757,Occupied,2024-12-17
R04443,L005,General,4,,Occupied,2024-06-12
R04444,L001,ICU,4,ADM09494,Occupied,2025-03-06
R04445,L004,General,4,,Vacant,2024-08-04
R04446,L003,ICU,2,ADM08413,Vacant,2024-11-30
R04447,L003,Semi-Private,2,ADM03944,Occupied,2024-07-09
R04448,L004,General,4,ADM05803,Occupied,2024-12-07
R04449,L004,ICU,1,ADM05999,Vacant,2024-12-23
R04450,L002,Semi-Private,1,,Occupied,2025-04-04
R04451,L002,Private,4,ADM07055,Vacant,2025-03-11
R04452,L002,Semi-Private,4,ADM09223,Occupied,2025-04-23
R04453,L003,Semi-Private,1,ADM00197,Occupied,2025-04-14
R04454,L002,Private,2,ADM08865,Occupied,2025-03-05
R04455,L001,General,1,ADM05337,Occupied,2025-03-28
R04456,L005,Private,4,ADM09820,Occupied,2024-10-15
R04457,L004,Semi-Private,4,ADM06119,Occupied,2024-07-09
R04458,L001,Private,2,ADM06174,Vacant,2024-08-22
R04459,L001,Private,2,,Vacant,2024-08-12
R04460,L005,ICU,4,ADM03970,Occupied,2024-05-16
R04461,L003,Semi-Private,1,ADM08345,Occupied,2024-05-29
R04462,L005,General,1,ADM02505,Occupied,2024-06-22
R04463,L004,ICU,4,ADM06372,Occupied,2025-03-15
R04464,L005,Private,1,ADM02978,Occupied,2025-03-10
R04465,L001,Private,2,ADM07561,Occupied,2024-10-02
R04466,L001,General,2,ADM09127,Occupied,2025-03-19
R04467,L002,Private,2,,Occupied,2024-06-10
R04468,L005,Semi-Private,1,ADM02184,Occupied,2024-10-28
R04469,L001,General,1,ADM05687,Occupied,2024-05-31
R04470,L002,ICU,1,ADM01432,Occupied,2024-11-22
R04471,L003,General,2,ADM08467,Occupied,2024-07-25
R04472,L003,ICU,1,ADM01784,Occupied,2024-12-15
R04473,L005,Semi-Private,4,ADM06566,Occupied,2024-05-19
R04474,L001,Private,2,,Occupied,2024-06-21
R04475,L002,Private,1,,Vacant,2024-10-11
R04476,L001,ICU,1,ADM07777,Occupied,2024-10-06
R04477,L003,ICU,2,,Occupied,2024-12-17
R04478,L005,Private,4,ADM04976,Occupied,2024-12-18
R04479,L005,ICU,1,ADM07543,Vacant,2024-08-20
R04480,L004,Semi-Private,1,ADM00332,Vacant,2024-05-13
R04481,L004,General,2,ADM00067,Occupied,2025-02-13
R04482,L003,Semi-Private,1,ADM09726,Occupied,2024-09-21
R04483,L002,General,1,ADM01131,Vacant,2024-05-25
R04484,L001,General,4,ADM07328,Occupied,2024-11-11
R04485,L002,ICU,1,ADM01226,Occupied,2024-11-05
R04486,L005,General,2,,Occupied,2024-12-09
R04487,L002,Semi-Private,1,ADM08572,Vacant,2025-01-25
R04488,L005,General,2,,Occupied,2025-01-04
R04489,L002,Semi-Private,4,,Occupied,2024-11-24
R04490,L001,ICU,4,ADM04007,Vacant,2024-06-08
R04491,L004,Private,2,ADM03251,Occupied,2025-01-24
R04492,L001,ICU,1,ADM07323,Occupied,2024-12-16
R04493,L002,ICU,2,ADM05265,Vacant,2025-03-02
R04494,L004,ICU,1,,Vacant,2025-02-06
R04495,L005,Private,1,ADM05920,Occupied,2024-08-04
R04496,L001,Private,4,ADM04552,Occupied,2025-02-14
R04497,L004,Private,1,ADM04419,Occupied,2025-04-16
R04498,L005,Semi-Private,2,ADM05527,Vacant,2025-04-04
R04499,L001,Private,1,,Occupied,2024-08-22
R04500,L004,Semi-Private,2,ADM01622,Occupied,2024-05-21
R04501,L001,Semi-Private,1,ADM05844,Occupied,2025-01-04
R04502,L002,ICU,1,ADM05004,Vacant,2024-10-08
R04503,L002,ICU,2,,Occupied,2025-04-17
R04504,L001,Private,1,ADM04379,Occupied,2024-11-30
R04505,L001,General,4,ADM02150,Occupied,2024-11-19
R04506,L001,Semi-Private,1,ADM07828,Occupied,2024-09-03
R04507,L002,Private,1,ADM09959,Vacant,2024-07-05
R04508,L002,Private,1,ADM07314,Occupied,2024-12-17
R04509,L005,ICU,4,ADM01676,Vacant,2024-10-01
R04510,L002,ICU,2,ADM05052,Occupied,2024-10-07
R04511,L003,Semi-Private,4,ADM06126,Occupied,2024-12-24
R04512,L005,Semi-Private,2,ADM06110,Vacant,2024-06-06
R04513,L005,Semi-Private,1,ADM00739,Occupied,2024-04-30
R04514,L003,ICU,4,ADM06823,Occupied,2024-04-27
R04515,L002,Private,1,ADM09047,Vacant,2024-07-14
R04516,L001,General,2,ADM08872,Occupied,2024-10-20
R04517,L004,Semi-Private,1,ADM05744,Occupied,2024-07-20
R04518,L002,Semi-Private,4,ADM09393,Occupied,2024-07-13
R04519,L002,Private,4,,Vacant,2025-01-10
R04520,L003,Semi-Private,2,ADM02227,Occupied,2025-02-25
R04521,L001,General,1,ADM05220,Vacant,2024-05-10
R04522,L004,General,2,,Occupied,2024-06-04
R04523,L003,Semi-Private,1,ADM05801,Occupied,2024-08-14
R04524,L001,Private,1,ADM04046,Occupied,2025-02-02
R04525,L003,ICU,4,ADM03554,Occupied,2024-07-20
R04526,L003,Semi-Private,1,,Occupied,2025-02-20
R04527,L005,ICU,2,ADM04756,Occupied,2025-02-09
R04528,L005,ICU,2,,Occupied,2025-02-15
R04529,L001,ICU,4,ADM00382,Occupied,2025-03-12
R04530,L003,Private,2,ADM02707,Occupied,2025-03-22
R04531,L004,Semi-Private,1,ADM05232,Occupied,2024-04-27
R04532,L002,ICU,4,ADM01987,Vacant,2025-02-05
R04533,L002,Private,1,ADM05567,Occupied,2025-01-25
R04534,L004,ICU,4,ADM05201,Vacant,2024-05-03
R04535,L001,Semi-Private,4,ADM08150,Occupied,2025-02-27
R04536,L005,Semi-Private,4,ADM06758,Occupied,2024-11-23
R04537,L003,Semi-Private,4,,Occupied,2024-05-28
R04538,L003,Private,1,ADM07325,Occupied,2025-01-13
R04539,L005,Semi-Private,1,ADM02384,Occupied,2024-06-16
R04540,L002,Semi-Private,2,ADM00682,Occupied,2024-12-03
R04541,L005,ICU,1,,Occupied,2025-03-22
R04542,L005,ICU,2,ADM04439,Vacant,2024-07-28
R04543,L005,Private,4,ADM05803,Occupied,2025-03-26
R04544,L002,General,1,ADM01863,Occupied,2024-10-28
R04545,L003,General,2,ADM06899,Occupied,2024-05-19
R04546,L003,ICU,4,ADM00326,Occupied,2024-10-30
R04547,L004,General,2,ADM09873,Occupied,2024-11-18
R04548,L001,General,1,ADM07114,Occupied,2025-03-04
R04549,L001,General,2,ADM02805,Vacant,2024-11-18
R04550,L004,Private,2,ADM00712,Occupied,2024-05-20
R04551,L003,Private,1,ADM01963,Vacant,2024-05-19
R04552,L002,Semi-Private,4,ADM03863,Vacant,2024-08-05
R04553,L002,General,4,ADM01526,Vacant,2024-07-10
R04554,L005,Private,2,ADM04477,Occupied,2024-08-28
R04555,L005,ICU,2,ADM08865,Occupied,2024-05-08
R04556,L001,General,1,ADM07972,Occupied,2025-03-18
R04557,L003,Private,1,ADM00474,Occupied,2024-08-11
R04558,L005,Semi-Private,1,ADM07386,Occupied,2024-07-13
R04559,L001,Private,1,ADM09411,Vacant,2024-10-15
R04560,L005,Semi-Private,2,ADM03001,Occupied,2025-02-22
R04561,L005,ICU,1,ADM01827,Vacant,2024-11-28
R04562,L001,Semi-Private,1,ADM02852,Occupied,2024-08-01
R04563,L003,Semi-Private,2,,Vacant,2024-11-01
R04564,L002,General,2,ADM03724,Occupied,2025-01-08
R04565,L001,Private,2,,Vacant,2025-01-25
R04566,L003,ICU,1,ADM05642,Occupied,2024-11-02
R04567,L003,Semi-Private,2,ADM09671,Occupied,2025-03-17
R04568,L004,Semi-Private,4,ADM02581,Vacant,2025-02-10
R04569,L004,General,4,ADM07599,Occupied,2025-04-03
R04570,L001,ICU,1,ADM06975,Occupied,2025-01-01
R04571,L004,ICU,4,ADM00483,Occupied,2024-05-16
R04572,L004,Private,1,ADM02762,Occupied,2024-09-30
R04573,L005,Semi-Private,1,ADM03977,Occupied,2024-09-16
R04574,L005,ICU,1,ADM02629,Vacant,2024-05-31
R04575,L002,General,2,ADM04774,Occupied,2024-08-30
R04576,L005,Private,2,ADM08079,Occupied,2024-06-22
R04577,L005,ICU,2,,Occupied,2024-11-25
R04578,L002,ICU,2,ADM05746,Occupied,2024-09-18
R04579,L002,General,1,ADM09901,Occupied,2024-12-17
R04580,L005,Semi-Private,1,ADM01401,Occupied,2025-03-06
R04581,L002,General,2,ADM00190,Vacant,2024-07-03
R04582,L004,General,1,ADM00275,Occupied,2025-01-08
R04583,L004,General,1,ADM02574,Vacant,2024-06-10
R04584,L005,ICU,2,ADM03054,Occupied,2024-07-02
R04585,L004,General,2,,Occupied,2024-07-01
R04586,L005,ICU,1,ADM08963,Occupied,2024-08-29
R04587,L005,Private,1,,Occupied,2025-01-17
R04588,L004,ICU,1,ADM08753,Occupied,2025-01-02
R04589,L003,Private,1,ADM02468,Occupied,2024-08-13
R04590,L002,ICU,4,ADM03046,Occupied,2024-05-04
R04591,L004,ICU,2,ADM00633,Vacant,2025-04-19
R04592,L005,ICU,2,ADM00022,Occupied,2024-08-26
R04593,L001,Private,2,ADM08367,Occupied,2025-01-10
R04594,L002,General,4,ADM03065,Occupied,2024-06-23
R04595,L004,Private,2,ADM04058,Occupied,2024-05-13
R04596,L002,ICU,1,ADM00776,Occupied,2024-08-02
R04597,L005,Private,4,ADM09155,Occupied,2025-02-27
R04598,L004,Semi-Private,1,ADM06153,Occupied,2024-06-17
R04599,L005,General,1,ADM06993,Occupied,2024-08-11
R04600,L002,Private,4,ADM02316,Vacant,2025-02-17
R04601,L004,Private,2,ADM04096,Vacant,2024-08-21
R04602,L001,Semi-Private,2,ADM06514,Vacant,2025-01-18
R04603,L004,Semi-Private,1,ADM01829,Occupied,2024-06-24
R04604,L005,Semi-Private,4,ADM09605,Occupied,2024-09-23
R04605,L005,Private,4,ADM03602,Occupied,2025-04-06
R04606,L005,Private,1,ADM02388,Occupied,2024-07-02
R04607,L005,General,1,,Occupied,2025-02-27
R04608,L005,General,2,ADM09814,Occupied,2025-03-30
R04609,L003,Semi-Private,4,ADM06198,Occupied,2025-01-27
R04610,L003,ICU,4,ADM00389,Vacant,2024-07-19
R04611,L004,General,1,ADM01757,Occupied,2024-08-20
R04612,L001,Semi-Private,2,,Occupied,2025-02-21
R04613,L005,Private,2,ADM05298,Occupied,2024-09-09
R04614,L001,Private,1,ADM00040,Vacant,2025-04-03
R04615,L005,Private,2,ADM08580,Occupied,2024-09-17
R04616,L003,Semi-Private,4,ADM01285,Occupied,2025-02-25
R04617,L005,General,1,ADM00881,Vacant,2025-01-16
R04618,L002,Semi-Private,4,ADM09329,Occupied,2025-04-22
R04619,L004,ICU,4,ADM08174,Occupied,2024-06-23
R04620,L005,Private,2,ADM06829,Vacant,2024-10-01
R04621,L004,Private,1,ADM03672,Occupied,2024-06-24
R04622,L002,ICU,1,ADM04608,Occupied,2025-01-03
R04623,L005,Semi-Private,2,ADM03863,Occupied,2025-02-09
R04624,L001,Semi-Private,2,ADM09382,Occupied,2024-10-26
R04625,L003,ICU,2,ADM00224,Occupied,2024-10-14
R04626,L003,Semi-Private,2,ADM07697,Occupied,2024-09-07
R04627,L002,Private,2,ADM02339,Occupied,2025-01-09
R04628,L002,Private,4,ADM03991,Occupied,2024-10-02
R04629,L003,Semi-Private,1,ADM01902,Occupied,2024-11-05
R04630,L005,General,2,ADM04337,Vacant,2024-09-29
R04631,L005,Private,1,ADM04818,Occupied,2024-06-11
R04632,L001,General,1,ADM05673,Occupied,2025-02-01
R04633,L002,Private,4,,Occupied,2025-04-12
R04634,L005,General,2,ADM06052,Occupied,2024-09-22
R04635,L001,ICU,2,ADM02911,Occupied,2025-04-17
R04636,L005,ICU,4,ADM00639,Occupied,2024-09-23
R04637,L003,Private,2,,Occupied,2025-02-20
R04638,L003,Private,2,ADM00650,Vacant,2025-03-19
R04639,L005,Private,2,ADM06748,Occupied,2024-10-06
R04640,L005,Semi-Private,4,,Occupied,2024-10-23
R04641,L001,General,4,ADM03165,Occupied,2025-01-26
R04642,L002,Private,2,,Occupied,2024-12-20
R04643,L002,Semi-Private,1,,Occupied,2024-10-01
R04644,L005,Semi-Private,4,ADM03338,Occupied,2024-12-09
R04645,L005,Semi-Private,4,,Occupied,2025-02-17
R04646,L004,Private,2,ADM07738,Occupied,2024-06-19
R04647,L004,General,2,,Occupied,2024-07-07
R04648,L002,Private,4,,Occupied,2024-11-26
R04649,L001,ICU,2,ADM04697,Occupied,2024-07-27
R04650,L001,Semi-Private,4,ADM00810,Vacant,2025-02-18
R04651,L002,ICU,4,ADM05311,Occupied,2025-02-07
R04652,L005,ICU,1,ADM07525,Occupied,2025-02-23
R04653,L001,General,1,ADM07477,Vacant,2025-03-24
R04654,L005,Private,4,ADM08157,Occupied,2024-06-14
R04655,L005,Semi-Private,2,ADM06596,Occupied,2024-12-26
R04656,L001,Semi-Private,4,ADM04454,Occupied,2024-08-20
R04657,L001,ICU,4,ADM06632,Occupied,2024-05-14
R04658,L002,Semi-Private,4,ADM06208,Occupied,2024-05-24
R04659,L005,Semi-Private,1,ADM01147,Occupied,2024-07-23
R04660,L005,General,1,ADM02870,Occupied,2024-06-22
R04661,L005,ICU,2,ADM04575,Occupied,2024-06-11
R04662,L005,Semi-Private,1,ADM01748,Occupied,2024-09-13
R04663,L002,General,2,ADM01115,Occupied,2024-10-12
R04664,L005,Private,2,ADM09566,Occupied,2024-06-28
R04665,L005,General,2,ADM00930,Occupied,2024-06-01
R04666,L004,Semi-Private,2,,Occupied,2024-11-18
R04667,L005,General,2,ADM05428,Occupied,2025-02-14
R04668,L004,General,1,ADM01678,Occupied,2024-07-17
R04669,L005,General,1,ADM09642,Occupied,2024-05-01
R04670,L001,General,4,,Occupied,2025-03-20
R04671,L001,Private,1,,Occupied,2024-08-13
R04672,L005,Semi-Private,1,ADM04793,Vacant,2024-08-23
R04673,L003,General,2,ADM00537,Occupied,2024-08-08
R04674,L001,Private,1,ADM02334,Occupied,2024-07-24
R04675,L001,Private,1,,Occupied,2024-10-12
R04676,L002,General,4,ADM07269,Occupied,2025-02-01
R04677,L004,General,2,ADM01343,Occupied,2025-02-25
R04678,L005,General,4,ADM05841,Occupied,2024-12-23
R04679,L003,ICU,4,,Occupied,2025-03-02
R04680,L002,ICU,1,,Occupied,2024-04-27
R04681,L002,Semi-Private,2,,Occupied,2024-10-11
R04682,L002,Semi-Private,1,ADM01802,Occupied,2024-10-07
R04683,L005,Private,4,,Occupied,2024-12-24
R04684,L005,Private,1,ADM01130,Occupied,2025-02-12
R04685,L004,ICU,2,,Occupied,2024-10-09
R04686,L004,Private,1,ADM01817,Occupied,2024-06-10
R04687,L001,ICU,2,ADM02607,Occupied,2024-08-21
R04688,L001,ICU,4,ADM04001,Occupied,2024-07-21
R04689,L004,General,1,ADM09279,Occupied,2025-02-10
R04690,L001,Private,1,ADM04535,Occupied,2024-11-10
R04691,L002,General,1,ADM09435,Vacant,2025-04-02
R04692,L005,ICU,4,ADM06143,Occupied,2024-07-16
R04693,L004,General,2,ADM00321,Occupied,2025-04-07
R04694,L003,General,4,ADM02918,Vacant,2025-01-06
R04695,L001,Private,1,ADM00223,Occupied,2025-04-10
R04696,L003,ICU,2,,Occupied,2024-07-13
R04697,L005,Private,4,ADM07073,Occupied,2024-05-29
R04698,L002,Private,2,ADM04894,Vacant,2025-02-03
R04699,L001,ICU,4,,Vacant,2024-06-24
R04700,L001,ICU,2,ADM00784,Occupied,2024-05-20
R04701,L003,Semi-Private,2,ADM09025,Occupied,2024-09-30
R04702,L005,General,1,ADM08385,Occupied,2024-04-28
R04703,L002,Private,1,ADM00185,Occupied,2024-12-29
R04704,L003,ICU,2,,Occupied,2024-12-26
R04705,L002,ICU,1,,Occupied,2025-03-24
R04706,L001,ICU,4,ADM02460,Occupied,2024-08-03
R04707,L004,General,4,ADM03494,Occupied,2024-09-20
R04708,L004,General,2,ADM01883,Occupied,2024-05-11
R04709,L005,ICU,4,ADM01961,Occupied,2024-09-14
R04710,L003,General,2,ADM00994,Occupied,2025-01-13
R04711,L004,ICU,1,ADM07169,Occupied,2025-01-06
R04712,L005,Private,2,ADM05368,Occupied,2025-03-25
R04713,L001,Private,4,ADM01897,Occupied,2025-03-21
R04714,L005,Semi-Private,2,ADM06677,Vacant,2025-02-15
R04715,L004,ICU,2,ADM00162,Occupied,2025-01-08
R04716,L003,Private,2,ADM03177,Occupied,2024-07-01
R04717,L003,Semi-Private,2,,Occupied,2024-07-24
R04718,L001,Private,2,ADM02558,Occupied,2025-02-22
R04719,L001,General,4,ADM02989,Vacant,2024-06-07
R04720,L001,ICU,2,,Occupied,2025-01-28
R04721,L005,General,2,ADM03743,Occupied,2024-12-25
R04722,L004,Semi-Private,1,ADM04172,Occupied,2025-04-09
R04723,L003,General,2,ADM04153,Occupied,2025-02-24
R04724,L002,ICU,4,,Vacant,2024-10-05
R04725,L002,ICU,2,ADM02306,Occupied,2025-04-01
R04726,L004,General,4,ADM03813,Occupied,2024-10-11
R04727,L005,ICU,4,ADM05893,Occupied,2024-11-28
R04728,L002,Semi-Private,4,ADM09784,Occupied,2024-07-22
R04729,L005,ICU,4,ADM08762,Occupied,2024-08-01
R04730,L003,General,1,ADM03504,Vacant,2024-08-09
R04731,L005,General,1,ADM08821,Occupied,2025-01-07
R04732,L005,ICU,1,ADM04651,Occupied,2025-04-12
R04733,L004,Semi-Private,4,ADM08959,Occupied,2024-11-07
R04734,L003,Semi-Private,4,ADM09320,Occupied,2025-02-13
R04735,L002,Private,2,ADM08933,Occupied,2024-11-24
R04736,L004,General,2,,Occupied,2024-12-23
R04737,L002,Semi-Private,1,ADM07496,Occupied,2025-03-17
R04738,L002,ICU,1,ADM05923,Occupied,2024-08-19
R04739,L003,Semi-Private,2,ADM06628,Vacant,2025-02-02
R04740,L004,General,2,ADM09977,Vacant,2025-02-11
R04741,L003,ICU,1,ADM01219,Vacant,2024-10-18
R04742,L004,Private,2,ADM04744,Occupied,2025-01-19
R04743,L005,Semi-Private,4,ADM03951,Occupied,2024-10-15
R04744,L004,ICU,2,ADM03735,Vacant,2024-10-04
R04745,L003,General,4,ADM00558,Occupied,2024-10-28
R04746,L002,Semi-Private,1,ADM06960,Occupied,2024-06-24
R04747,L005,Private,4,ADM04357,Vacant,2024-06-02
R04748,L005,Private,1,ADM02159,Occupied,2024-07-24
R04749,L001,General,1,ADM00829,Vacant,2025-03-19
R04750,L002,Private,2,ADM08875,Occupied,2024-09-15
R04751,L005,General,4,ADM04734,Vacant,2024-11-25
R04752,L001,General,4,ADM06985,Occupied,2024-07-06
R04753,L001,Private,4,ADM07394,Occupied,2024-11-14
R04754,L004,General,1,ADM00184,Vacant,2024-08-07
R04755,L002,Semi-Private,1,,Occupied,2025-02-22
R04756,L004,General,1,,Occupied,2024-10-01
R04757,L002,Semi-Private,1,,Occupied,2025-01-08
R04758,L003,General,1,,Occupied,2024-11-11
R04759,L003,General,4,,Occupied,2024-10-09
R04760,L004,General,2,ADM00949,Vacant,2024-07-29
R04761,L001,ICU,4,ADM09321,Occupied,2025-01-15
R04762,L005,Semi-Private,1,ADM04826,Occupied,2024-09-30
R04763,L005,Private,1,,Vacant,2024-05-04
R04764,L005,Semi-Private,2,ADM04987,Occupied,2024-08-08
R04765,L003,Semi-Private,1,ADM03024,Occupied,2024-05-31
R04766,L003,Semi-Private,1,ADM03948,Vacant,2025-01-07
R04767,L005,General,1,ADM01763,Occupied,2025-02-18
R04768,L001,Semi-Private,1,ADM06907,Occupied,2024-10-16
R04769,L001,ICU,1,ADM05371,Occupied,2024-10-16
R04770,L003,ICU,2,ADM08430,Occupied,2024-10-16
R04771,L004,ICU,4,ADM04722,Occupied,2024-11-03
R04772,L002,Semi-Private,2,ADM00909,Occupied,2024-11-21
R04773,L005,Semi-Private,4,ADM01766,Occupied,2025-02-21
R04774,L001,ICU,2,ADM08299,Occupied,2024-07-09
R04775,L002,General,4,ADM08856,Occupied,2024-12-13
R04776,L001,Semi-Private,2,ADM07904,Occupied,2024-09-30
R04777,L001,General,4,ADM03553,Occupied,2024-12-07
R04778,L003,Private,2,ADM06537,Occupied,2025-01-27
R04779,L002,Semi-Private,4,ADM03017,Occupied,2024-11-06
R04780,L004,General,4,ADM01595,Vacant,2024-07-07
R04781,L001,Semi-Private,4,ADM06644,Occupied,2024-08-20
R04782,L004,General,4,ADM09725,Occupied,2024-05-05
R04783,L001,ICU,1,ADM05392,Occupied,2025-02-28
R04784,L001,General,4,,Occupied,2025-01-06
R04785,L002,Semi-Private,1,ADM01908,Vacant,2024-08-14
R04786,L003,Private,1,ADM06301,Occupied,2024-09-04
R04787,L005,Private,2,,Occupied,2025-01-12
R04788,L004,Private,2,ADM01073,Vacant,2024-08-16
R04789,L002,ICU,2,ADM07650,Occupied,2024-12-11
R04790,L001,ICU,2,ADM05894,Vacant,2024-07-01
R04791,L002,ICU,4,ADM05417,Occupied,2025-03-19
R04792,L005,General,2,ADM01303,Occupied,2025-03-27
R04793,L003,Semi-Private,2,ADM04716,Occupied,2024-06-16
R04794,L004,General,1,ADM01328,Occupied,2024-11-07
R04795,L003,Private,2,,Occupied,2024-08-03
R04796,L001,Private,2,ADM04744,Occupied,2024-06-08
R04797,L004,Semi-Private,1,ADM09235,Occupied,2025-01-17
R04798,L005,Semi-Private,4,ADM07421,Occupied,2025-02-21
R04799,L002,Private,2,ADM01109,Occupied,2024-10-18
R04800,L005,Private,2,ADM05858,Occupied,2024-08-18
R04801,L005,General,1,ADM06070,Occupied,2024-05-31
R04802,L005,Private,4,ADM03950,Occupied,2024-10-09
R04803,L001,General,2,ADM02160,Occupied,2024-10-20
R04804,L004,Private,1,ADM02845,Occupied,2024-09-14
R04805,L003,Semi-Private,2,,Vacant,2024-07-17
R04806,L003,Semi-Private,1,,Occupied,2024-08-09
R04807,L003,Private,1,,Occupied,2024-10-13
R04808,L003,Private,4,ADM02725,Vacant,2024-10-08
R04809,L001,General,1,ADM00974,Occupied,2024-11-13
R04810,L003,General,1,ADM00623,Occupied,2025-01-11
R04811,L003,ICU,2,ADM03831,Occupied,2024-10-05
R04812,L004,Private,2,ADM00883,Vacant,2024-08-18
R04813,L005,Private,2,ADM00822,Occupied,2024-10-22
R04814,L001,ICU,4,ADM00272,Occupied,2024-12-24
R04815,L002,General,4,ADM04445,Occupied,2024-05-07
R04816,L004,ICU,4,ADM00523,Occupied,2024-09-23
R04817,L001,General,2,,Vacant,2024-11-28
R04818,L003,General,4,ADM03903,Occupied,2024-12-29
R04819,L002,Semi-Private,1,ADM09218,Occupied,2024-06-13
R04820,L005,ICU,1,ADM06505,Occupied,2024-09-25
